
Subclases;85144;Altres activitats sanitàries;
Grupos;852;Activitats veterinàries;
Clases;8520;Activitats veterinàries;
Subclases;85200;Activitats veterinàries;
Grupos;853;Activitats de serveis socials;
Clases;8531;Activitats de prestació de serveis socials amb allotjament;
Subclases;85311;Acolliment de persones grans amb allotjament;
Subclases;85312;Acolliment de persones amb discapacitat amb allotjament;
Subclases;85313;Acolliment de menors amb allotjament;
Subclases;85314;Acolliment de dones víctimes de violència domèstica;
Subclases;85315;Altre acolliment amb allotjament;
Clases;8532;Activitats de prestació de serveis socials sense allotjament;
Subclases;85321;Activitats de serveis socials a persones amb discapacitat;
Subclases;85323;Activitats de serveis socials a domicili;
Subclases;85326;Activitats d'atenció social primària;
Subclases;85327;Activitats de serveis socials per a persones grans;
Subclases;85329;Altres activitats de serveis socials sense allotjament;
Secciones;O;"ALTRES ACTIVITATS SOCIALS I DE SERVEIS PRESTATS A LA COMUNITAT; SERVEIS PERSONALS";
Subsecciones;OO;"ALTRES ACTIVITATS SOCIALS I DE SERVEIS PRESTATS A LA COMUNITAT; SERVEIS PERSONALS";
Divisiones;90;Activitats de sanejament públic;
Grupos;900;Activitats de sanejament públic;
Clases;9001;Activitats de recollida i tractament d'aigües residuals;
Subclases;90010;Activitats de recollida i tractament d'aigües residuals;
Clases;9002;Activitats de recollida i tractament de residus;
Subclases;90020;Activitats de recollida i tractament de residus;
Clases;9003;Altres activitats de sanejament, descontaminació i altres serveis similars;
Subclases;90030;Altres activitats de sanejament, descontaminació i altres serveis similars;
Divisiones;91;Activitats associatives;
Grupos;911;Activitats d'organitzacions empresarials, professionals i patronals;
Clases;9111;Activitats d'organitzacions empresarials i patronals;
Subclases;91110;Activitats d'organitzacions empresarials i patronals;
Clases;9112;Activitats d'organitzacions professionals;
Subclases;91120;Activitats d'organitzacions professionals;
Grupos;912;Activitats sindicals;
Clases;9120;Activitats sindicals;
Subclases;91200;Activitats sindicals;
Grupos;913;Activitats associatives diverses;
Clases;9131;Activitats d'organitzacions religioses;
Subclases;91310;Activitats d'organitzacions religioses;
Clases;9132;Activitats d'organitzacions polítiques;
Subclases;91320;Activitats d'organitzacions polítiques;
Clases;9133;Altres activitats associatives;
Subclases;91331;Associaciones juvenils;
Subclases;91332;Altres tipus d'activitats associatives;
Divisiones;92;Activitats recreatives, culturals i esportives;
Grupos;921;Activitats cinematogràfiques i de vídeo;
Clases;9211;Producció cinematogràfica i de vídeo;
Subclases;92111;Producció de pel·lícules;
Subclases;92113;Activitats auxiliars de doblatge i subtitulació per a cinema o televisió;
Subclases;92114;Altres activitats d'ajut a la producció cinematogràfica i de vídeo;
Clases;9212;Distribució de pel·lícules;
Subclases;92121;Distribució de pel·lícules cinematogràfiques i cintes de vídeo;
Subclases;92122;Distribució de pel·lícules en cintes de vídeo;
Clases;9213;Exhibició de pel·lícules;
Subclases;92130;Exhibició de pel·lícules;
Grupos;922;Activitats de ràdio i televisió;
Clases;9220;Activitats de ràdio i televisió;
Subclases;92201;Activitats de ràdio;
Subclases;92202;Producció i distribució de televisió;
Subclases;92203;Emissió de programes de televisió;
Grupos;923;Altres activitats artístiques i d'espectacles;
Clases;9231;Creació i interpretació artística i literària;
Subclases;92311;"Creació artística i literària; interpretació d'art dramàtic, música i similars";
Subclases;92312;Producció d'espectacles;
Subclases;92313;Altres activitats relacionades amb l'espectacle;
Clases;9232;Gestió de sales d'espectacles;
Subclases;92320;Gestió de sales d'espectacles;
Clases;9233;Activitats de fires i parcs d'atraccions;
Subclases;92330;Activitats de fires i parcs d'atraccions;
Clases;9234;Altres activitats d'espectacles;
Subclases;92341;Sales de ball, discoteques i activitats similars;
Subclases;92342;Espectacles taurins;
Subclases;92343;Altres espectacles;
Grupos;924;Activitats d'agències de notícies;
Clases;9240;Activitats d'agències de notícies;
Subclases;92401;Activitats de consorcis i agències de notícies;
Subclases;92402;Activitats de periodistes i fotògrafs independents;
Grupos;925;Activitats de biblioteques, arxius, museus i altres institucions culturals;
Clases;9251;Activitats de biblioteques i arxius;
Subclases;92510;Activitats de biblioteques i arxius;
Clases;9252;Activitats de museus i conservació de llocs i edificis històrics;
Subclases;92521;Activitats de museus;
Subclases;92522;Activitats de conservació de llocs i edificis històrics;
Clases;9253;Activitats de jardins botànics, zoològics i parcs nacionals;
Subclases;92530;Activitats de jardins botànics, zoològics i parcs nacionals;
Grupos;926;Activitats esportives;
Clases;9261;Gestió d'estadis i altres instal·lacions esportives;
Subclases;92611;Gestió d'estadis i poliesportius;
Subclases;92612;Gestió d'estacions d'esquí;
Subclases;92613;Gestió d'altres instal·lacions esportives;
Clases;9262;Altres activitats esportives;
Subclases;92621;Clubs i escoles esportives;
Subclases;92622;Gestió de ports esportius;
Subclases;92623;Altres activitats relacionades amb l'esport;
Grupos;927;Activitats recreatives diverses;
Clases;9271;Activitats relacionades amb els jocs d'atzar i les apostes;
Subclases;92711;Casinos i sales de joc d'atzar;
Subclases;92712;Loteries i apostes;
Subclases;92713;Altres activitats relacionades amb els jocs d'atzar;
Clases;9272;Altres activitats recreatives;
Subclases;92720;Altres activitats recreatives;
Divisiones;93;Activitats diverses de serveis personals;
Grupos;930;Activitats diverses de serveis personals;
Clases;9301;Rentatge, neteja i tenyiment de peces tèxtils i de pell;
Subclases;93010;Rentatge, neteja i tenyiment de peces tèxtils i de pell;
Clases;9302;Perruqueria i altres tractaments de bellesa;
Subclases;93020;Perruqueria i altres tractaments de bellesa;
Clases;9303;Pompes fúnebres i activitats que s'hi relacionen;
Subclases;93030;Pompes fúnebres i activitats que s'hi relacionen;
Clases;9304;Activitats de manteniment físic;
Subclases;93041;Activitats termals i balnearis;
Subclases;93042;Altres activitats de manteniment físic;
Clases;9305;Altres activitats de serveis personals;
Subclases;93050;Altres activitats de serveis personals;
Secciones;P;LLARS QUE OCUPEN PERSONAL DOMÈSTIC;
Subsecciones;PP;LLARS QUE OCUPEN PERSONAL DOMÈSTIC;
Divisiones;95;Activitats de les llars que ocupen personal domèstic;
Grupos;950;Activitats de les llars que ocupen personal domèstic;
Clases;9500;Activitats de les llars que ocupen personal domèstic;
Subclases;95000;Activitats de les llars que ocupen personal domèstic;
Divisiones;96;Activitats de les llars que produeixen béns per a ús propi;
Grupos;960;Activitats de les llars que produeixen béns per a ús propi;
Clases;9600;Activitats de les llars que produeixen béns per a ús propi;
Subclases;96000;Activitats de les llars que produeixen béns per a ús propi;
Divisiones;97;Activitats de les llars que produeixen serveis per a ús propi;
Grupos;970;Activitats de les llars que produeixen serveis per a ús propi;
Clases;9700;Activitats de les llars que produeixen serveis per a ús propi;
Subclases;97000;Activitats de les llars que produeixen serveis per a ús propi;
Secciones;Q;ORGANISMES EXTRATERRITORIALS;
Subsecciones;QQ;ORGANISMES EXTRATERRITORIALS;
Divisiones;99;Organismes extraterritorials;
Grupos;990;Organismes extraterritorials;
Clases;9900;Organismes extraterritorials;
Subclases;99000;Organismes extraterritorials;
